Quantity,Material ID,PO Number,Employee,Heat,Date,Initial Location
9800,MMC0000761,PO-063636,6130,321234,09/04/2025,RECV
2526,MMC0000014,PO-064916,6130,E03230,09/04/2025,RECV
2552,MMC0000014,PO-064916,6130,E03230,09/04/2025,RECV
9740,MMC0000743,PO-065002,6130,321119,09/04/2025,RECV
9740,MMC0000743,PO-065002,6130,321119,09/04/2025,RECV
494,MMC0000849,PO-065003,6130,24T20917,09/04/2025,RECV
1210,MMC0000849,PO-065003,6130,24T20917,09/04/2025,RECV
992,MMC0000849,PO-065003,6130,24T20917,09/04/2025,RECV
605,MMC0000849,PO-065003,6130,24T20917,09/04/2025,RECV
10610,MMC0000667,PO-061186,6130,320036,09/03/2025,RECV
10670,MMC0000667,PO-061186,6130,320036,09/03/2025,RECV
10790,MMC0000667,PO-061186,6130,320036,09/03/2025,RECV
10610,MMC0000667,PO-061186,6130,320036,09/03/2025,RECV
8080,MMC0000928,PO-064372,6130,A03260100,09/03/2025,RECV
8040,MMC0000928,PO-064372,6130,A03260100,09/03/2025,RECV
8060,MMC0000928,PO-064372,6130,A03260100,09/03/2025,RECV
7760,MMC0000928,PO-064372,6130,A03260100,09/03/2025,RECV
9550,MMC0000928,PO-064372,6130,758583,09/03/2025,RECV
8040,MMC0000928,PO-064372,6130,,09/03/2025,RECV
4700,MMC0000871,PO-064423,6130,190258635,09/03/2025,RECV
3270,MMC0000641,PO-064808,6130,822K41840,09/03/2025,RECV
985,MMF0005511,PO-065012,6130,326042,09/03/2025,T-00
5112,MMF0005512,PO-065039,6130,325335,09/03/2025,T-00
5112,MMF0005512,PO-065039,6130,325335,09/03/2025,T-00
5112,MMF0005512,PO-065039,6130,325335,09/03/2025,T-00
5112,MMF0005512,PO-065039,6130,325335,09/03/2025,T-00
5112,MMF0005512,PO-065039,6130,325335,09/03/2025,T-00
5112,MMF0005512,PO-065039,6130,325335,09/03/2025,T-00
5112,MMF0005512,PO-065039,6130,325335,09/03/2025,T-00
5112,MMF0005512,PO-065039,6130,325335,09/03/2025,T-00
3,MMF0000124,PO-065075,6130,NOT PROVIDED,09/03/2025,RECV DESK
946,MMF0005801,PO-065101,6130,DE6R,09/03/2025,S-00
6915,MMC0000700,PO-063257,6130,950821,08/26/2025,RECV
1,RCG25,CUSTOMER SUPPLIED,6229,N/A,08/25/2025,RECV
9815,MMCCS00715,CUSTOMER SUPPLIED,6130,0460349,08/25/2025,V-E0-08
9835,MMCCS00715,CUSTOMER SUPPLIED,6130,0460349,08/25/2025,V-E0-08
10295,MMCCS00715,CUSTOMER SUPPLIED,6130,0460349,08/25/2025,v-e0-08
10130,MMCCS00715,CUSTOMER SUPPLIED,6130,0460347,08/25/2025,V-E0-08
10320,MMCCS00715,CUSTOMER SUPPLIED,6130,0460349,08/25/2025,RECV
10230,MMCCS00715,CUSTOMER SUPPLIED,6130,0460347,08/25/2025,RECV
9720,MMCCS00715,CUSTOMER SUPPLIED,6130,0460347,08/25/2025,RECV
10225,MMCCS00715,CUSTOMER SUPPLIED,6130,0460347,08/25/2025,RECV
10365,MMCCS00715,CUSTOMER SUPPLIED,6130,0460310,08/25/2025,RECV
10160,MMCCS00715,CUSTOMER SUPPLIED,6130,0460310,08/25/2025,RECV
10360,MMCCS00715,CUSTOMER SUPPLIED,6130,0460310,08/25/2025,RECV
10170,MMCCS00715,CUSTOMER SUPPLIED,6130,0460310,08/25/2025,RECV
10140,MMCCS00715,CUSTOMER SUPPLIED,6130,0460307,08/25/2025,RECV
10445,MMCCS00715,CUSTOMER SUPPLIED,6130,0460307,08/25/2025,RECV
10455,MMCCS00715,CUSTOMER SUPPLIED,6130,0460307,08/25/2025,RECV
10155,MMCCS00715,CUSTOMER SUPPLIED,6130,0460307,08/25/2025,RECV
608,MMFCS00028,NOT PROVIDED,6130,NOT PROVIDED,08/25/2025,RECV
100000,2411227,PO-060001,6130,PI-241118010,08/25/2025,
5122,MMC0000056,PO-061290,6130,318750,08/25/2025,RECV
5127,MMC0000056,PO-061290,6130,318750,08/25/2025,RECV
5132,MMC0000056,PO-061290,6130,318750,08/25/2025,RECV
5127,MMC0000056,PO-061290,6130,318750,08/25/2025,RECV
5133,MMC0000056,PO-061290,6130,318750,08/25/2025,RECV
5139,MMC0000056,PO-061290,6130,318750,08/25/2025,RECV
5179,MMC0000056,PO-061290,6130,318750,08/25/2025,RECV
5163,MMC0000056,PO-061290,6130,318750,08/25/2025,RECV
5122,MMC0000056,PO-061290,6130,318750,08/25/2025,RECV
5127,MMC0000056,PO-061290,6130,318750,08/25/2025,RECV
5132,MMC0000056,PO-061290,6130,318750,08/25/2025,RECV
5127,MMC0000056,PO-061290,6130,318750,08/25/2025,RECV
5133,MMC0000056,PO-061290,6130,318750,08/25/2025,RECV
5139,MMC0000056,PO-061290,6130,318750,08/25/2025,RECV
5179,MMC0000056,PO-061290,6130,318750,08/25/2025,RECV
5163,MMC0000056,PO-061290,6130,318750,08/25/2025,RECV
14450,25086398,PO-061468,6130,00056046,08/25/2025,RECV
78000,2446820,PO-061468,6130,PI-240129024,08/25/2025,RECV
3982,MMC0000658,PO-062200,6130,33532-32,08/25/2025,RECV
4095,MMC0000658,PO-062200,6130,33532-32,08/25/2025,RECV
4119,MMC0000658,PO-062200,6130,33532-13,08/25/2025,RECV
4124,MMC0000658,PO-062200,6130,33532-15/21,08/25/2025,RECV
4134,MMC0000658,PO-062200,6130,33532-28,08/25/2025,RECV
4167,MMC0000658,PO-062200,6130,33532-15,08/25/2025,RECV
4217,MMC0000658,PO-062200,6130,33532-32,08/25/2025,RECV
4236,MMC0000658,PO-062200,6130,33532-28,08/25/2025,RECV
4302,MMC0000658,PO-062200,6130,33532-32,08/25/2025,RECV
6830,MMC0000364,PO-062790,6130,25T20718,08/25/2025,RECV
6842,MMC0000364,PO-062790,6130,25T20718,08/25/2025,RECV
6198,MMC0000364,PO-062790,6130,25T20718,08/25/2025,RECV
6830,MMC0000364,PO-062790,6130,25T20718,08/25/2025,RECV
6842,MMC0000364,PO-062790,6130,25T20718,08/25/2025,RECV
6198,MMC0000364,PO-062790,6130,25T20718,08/25/2025,RECV
6252,MMC0000364,PO-062790,6130,25T20715,08/25/2025,RECV
6236,MMC0000364,PO-062790,6130,25T20715,08/25/2025,RECV
5926,MMC0000364,PO-062790,6130,25T20714,08/25/2025,RECV
5922,MMC0000364,PO-062790,6130,25T20714,08/25/2025,RECV
6720,MMC0000364,PO-062790,6130,25T20714,08/25/2025,RECV
6712,MMC0000364,PO-062790,6130,25T20714,08/25/2025,RECV
6720,MMC0000364,PO-062790,6130,25T20714,08/25/2025,RECV
6712,MMC0000364,PO-062790,6130,25T20714,08/25/2025,RECV
9472,MMC0000364,PO-062790,6130,25T20712,08/25/2025,RECV
6472,MMC0000364,PO-062790,6130,25T20712,08/25/2025,RECV
6824,MMC0000364,PO-062790,6130,25T20712,08/25/2025,RECV
6712,MMC0000364,PO-062790,6130,25T20712,08/25/2025,RECV
6824,MMC0000364,PO-062790,6130,25T20712,08/25/2025,RECV
6712,MMC0000364,PO-062790,6130,25T20712,08/25/2025,RECV
4118,MMC0000366,PO-062790B,6130,25T20286,08/25/2025,RECV
4120,MMC0000366,PO-062790B,6130,25T20286,08/25/2025,RECV
4098,MMC0000366,PO-062790B,6130,25T20286,08/25/2025,RECV
4140,MMC0000366,PO-062790B,6130,25T20286,08/25/2025,RECV
4108,MMC0000366,PO-062790B,6130,25T20284,08/25/2025,RECV
4134,MMC0000366,PO-062790B,6130,25T20284,08/25/2025,RECV
4122,MMC0000366,PO-062790B,6130,25T20284,08/25/2025,RECV
4120,MMC0000366,PO-062790B,6130,25T20284,08/25/2025,RECV
15400,23-12742-000,PO-063085,6130,NOT PROVIDED,08/25/2025,RECV
25200,23-12742-000,PO-063085,6130,NOT PROVIDED,08/25/2025,RECV
7000,MMC0000700,PO-063257,6130,950821,08/25/2025,RECV
7000,MMC0000700,PO-063257,6130,950821,08/25/2025,RECV
7192,MMC0000700,PO-063257,6130,950821,08/25/2025,RECV
7194,MMC0000700,PO-063257,6130,950821,08/25/2025,RECV
6915,MMC0000700,PO-063257,6130,,08/25/2025,RECV
8385,MMC0000850,PO-063268,6130,4168370,08/25/2025,RECV
8395,MMC0000850,PO-063268,6130,4168370,08/25/2025,RECV
8367,MMC0000850,PO-063268,6130,4168370,08/25/2025,RECV
5280,MMC0000848,PO-063334,6130,856604,08/25/2025,RECV
5180,MMC0000848,PO-063334,6130,856604,08/25/2025,RECV
5280,MMC0000848,PO-063334,6130,856604,08/25/2025,RECV
5180,MMC0000848,PO-063334,6130,856604,08/25/2025,RECV
4340,MMC0000848,PO-063334,6130,326951,08/25/2025,RECV
4320,MMC0000848,PO-063334,6130,326951,08/25/2025,RECV
4100,MMC0000848,PO-063334,6130,326951,08/25/2025,RECV
4340,MMC0000848,PO-063334,6130,326951,08/25/2025,RECV
4320,MMC0000848,PO-063334,6130,326951,08/25/2025,RECV
4100,MMC0000848,PO-063334,6130,326951,08/25/2025,RECV
2700,23861849,PO-063570,6130,C57548,08/25/2025,RECV
2500,23861849,PO-063570,6130,2508081-6,08/25/2025,RECV
5205,MMC0000568,PO-063587,6130,11-504-9569,08/25/2025,RECV
5215,MMC0000568,PO-063587,6130,11-504-9569,08/25/2025,RECV
5685,MMC0000568,PO-063587,6130,11-486-7265,08/25/2025,RECV
5720,MMC0000568,PO-063587,6130,11-486-7265,08/25/2025,RECV
3960,MMC0000568,PO-063587,6130,11-486-7265,08/25/2025,RECV
3980,MMC0000568,PO-063587,6130,11-486-7265,08/25/2025,RECV
10620,MMC0000761,PO-063636,6130,326951,08/25/2025,RECV
10680,MMC0000761,PO-063636,6130,326951,08/25/2025,RECV
10680,MMC0000761,PO-063636,6130,321234,08/25/2025,RECV
10500,MMC0000761,PO-063636,6130,321234,08/25/2025,RECV
8560,MMC0000657,PO-063713,6130,2541375,08/25/2025,V-F0-08
8600,MMC0000657,PO-063713,6130,2541360,08/25/2025,V-F0-08
8440,MMC0000657,PO-063713,6130,2541360,08/25/2025,V-F0-08
8740,MMC0000657,PO-063713,6130,2541360,08/25/2025,V-F0-08
8600,MMC0000657,PO-063713,6130,2541360,08/25/2025,RECV
8440,MMC0000657,PO-063713,6130,2541360,08/25/2025,RECV
8840,MMC0000657,PO-063713,6130,2521011,08/25/2025,RECV
8780,MMC0000657,PO-063713,6130,2521011,08/25/2025,RECV
8740,MMC0000657,PO-063713,6130,2521011,08/25/2025,RECV
8840,MMC0000657,PO-063713,6130,2521011,08/25/2025,RECV
7460,MMC0000657,PO-063713,6130,2521011,08/25/2025,RECV
8540,MMC0000657,PO-063713,6130,2511475,08/25/2025,RECV
8640,MMC0000657,PO-063713,6130,2511475,08/25/2025,RECV
8600,MMC0000657,PO-063713,6130,2511475,08/25/2025,RECV
8680,MMC0000657,PO-063713,6130,2511475,08/25/2025,RECV
8720,MMC0000657,PO-063713B,6130,2747815,08/25/2025,RECV
8760,MMC0000657,PO-063713B,6130,2747815,08/25/2025,RECV
8800,MMC0000657,PO-063713B,6130,2747815,08/25/2025,RECV
8700,MMC0000657,PO-063713B,6130,2747815,08/25/2025,RECV
8060,MMC0000657,PO-063713B,6130,2747815,08/25/2025,RECV
8940,MMC0000657,PO-063713B,6130,2541361,08/25/2025,RECV
8740,MMC0000657,PO-063713B,6130,2541361,08/25/2025,RECV
8660,MMC0000657,PO-063713B,6130,2541361,08/25/2025,RECV
8760,MMC0000657,PO-063713B,6130,2541361,08/25/2025,RECV
7260,MMC0000657,PO-063713B,6130,2541361,08/25/2025,RECV
10180,MMC0000652,PO-064011,6130,557512,08/25/2025,V-D0-01
9700,MMC0000652,PO-064011,6130,556235,08/25/2025,V-D0-01
9540,MMC0000652,PO-064011,6130,556235,08/25/2025,V-D0-01
9640,MMC0000652,PO-064011,6130,533398,08/25/2025,V-D0-01
9690,MMC0000652,PO-064011,6130,533398,08/25/2025,V-D0-01
9720,MMC0000652,PO-064011,6130,567043,08/25/2025,RECV
9800,MMC0000652,PO-064011,6130,567043,08/25/2025,RECV
9640,MMC0000652,PO-064011,6130,567043,08/25/2025,RECV
10000,MMC0000652,PO-064011,6130,567043,08/25/2025,RECV
9670,MMC0000652,PO-064011,6130,567036,08/25/2025,RECV
9870,MMC0000652,PO-064011,6130,567036,08/25/2025,RECV
9780,MMC0000652,PO-064011,6130,567036,08/25/2025,RECV
9690,MMC0000652,PO-064011,6130,567036,08/25/2025,RECV
9920,MMC0000652,PO-064011,6130,566867,08/25/2025,RECV
6530,MMC0000652,PO-064011,6130,565179,08/25/2025,RECV
6720,MMC0000652,PO-064011,6130,565179,08/25/2025,RECV
6720,MMC0000652,PO-064011,6130,565179,08/25/2025,RECV
9800,MMC0000652,PO-064011,6130,557686,08/25/2025,RECV
9830,MMC0000652,PO-064011,6130,557686,08/25/2025,RECV
9970,MMC0000652,PO-064011,6130,557686,08/25/2025,RECV
9620,MMC0000652,PO-064011,6130,557686,08/25/2025,RECV
10070,MMC0000652,PO-064011,6130,557512,08/25/2025,RECV
2370,MMC0000642,PO-064045,6130,321617,08/25/2025,RECV
7930,MMC0000730,PO-064151,6130,25T595657,08/25/2025,V-F0-08
7930,MMC0000730,PO-064151,6130,25T595657,08/25/2025,V-F0-08
7850,MMC0000730,PO-064151,6130,25T595657,08/25/2025,V-F0-08
7850,MMC0000730,PO-064151,6130,25T595657,08/25/2025,V-F0-08
6880,MMC0000730,PO-064151,6130,25T595654,08/25/2025,V-F0-08
6920,MMC0000730,PO-064151,6130,25T595654,08/25/2025,V-F0-08
8980,MMC0000928,PO-064372,6130,758583,08/25/2025,RECV
9570,MMC0000928,PO-064372,6130,758583,08/25/2025,RECV
3865,MMF0005537,PO-064373,6130,324831,08/25/2025,T-00
3865,MMF0005537,PO-064373,6130,324831,08/25/2025,T-00
3865,MMF0005537,PO-064373,6130,324831,08/25/2025,T-00
3865,MMF0005537,PO-064373,6130,324831,08/25/2025,T-00
3883,MMC0000658,PO-064399,6130,33525-08/33532-11,08/25/2025,RECV
4019,MMC0000658,PO-064399,6130,33532-30/02,08/25/2025,RECV
4053,MMC0000658,PO-064399,6130,33525-08,08/25/2025,RECV
4102,MMC0000658,PO-064399,6130,33532-11,08/25/2025,RECV
4126,MMC0000658,PO-064399,6130,33525-05,08/25/2025,RECV
5510,MMC0000743,PO-064457,6130,322458,08/25/2025,RECV
5510,MMC0000743,PO-064457,6130,322458,08/25/2025,RECV
5510,MMC0000743,PO-064457,6130,322458,08/25/2025,RECV
5510,MMC0000743,PO-064457,6130,322458,08/25/2025,RECV
5510,MMC0000743,PO-064457,6130,322458,08/25/2025,RECV
5510,MMC0000743,PO-064457,6130,322458,08/25/2025,RECV
7,24970620,PO-064477,6130,NOT PROVIDED,08/25/2025,RECV DESK
8720,MMC0000170,PO-064494,6130,464535,08/25/2025,RECV
5480,MMC0000429,PO-064585,6130,R03642,08/25/2025,RECV
5480,MMC0000429,PO-064585,6130,R03642,08/25/2025,RECV
8260,MMC0000439,PO-064586,6130,R03642,08/25/2025,RECV
1670,MMC0000428,PO-064586,6130,565442,08/25/2025,RECV
8940,MMC0000887,PO-064611,6130,0756549,08/25/2025,RECV
8940,MMC0000887,PO-064611,6130,0756549,08/25/2025,RECV
8940,MMC0000887,PO-064611,6130,0756549,08/25/2025,RECV
8940,MMC0000887,PO-064611,6130,0756549,08/25/2025,RECV
8940,MMC0000887,PO-064611,6130,0756549,08/25/2025,RECV
8120,MMC0000887,PO-064611,6130,0856111,08/25/2025,R-C0-01
8120,MMC0000887,PO-064611,6130,0856111,08/25/2025,R-C0-01
8120,MMC0000887,PO-064611,6130,0856111,08/25/2025,R-C0-01
8120,MMC0000887,PO-064611,6130,0856111,08/25/2025,R-C0-01
8120,MMC0000887,PO-064611,6130,0856111,08/25/2025,R-C0-01
8035,MMC0000887,PO-064611,6130,0856111,08/25/2025,R-C0-01
8035,MMC0000887,PO-064611,6130,0856111,08/25/2025,R-C0-01
8035,MMC0000887,PO-064611,6130,0856111,08/25/2025,R-C0-01
8035,MMC0000887,PO-064611,6130,0856111,08/25/2025,R-C0-01
9040,MMC0000887,PO-064611,6130,0856111,08/25/2025,R-C0-01
1435,MMF0005004,PO-064710,6130,NOT PROVIDED,08/25/2025,S-00
1410,MMF0005004,PO-064710,6130,NOT PROVIDED,08/25/2025,S-00
3644,MMC0000348,PO-064742,6130,DF7D,08/25/2025,RECV
1398,MMC0000348,PO-064742,6130,DF7D,08/25/2025,RECV
1410,MMC0000348,PO-064742,6130,DF7D,08/25/2025,RECV
4880,MMC0000880,PO-064746,6130,C=B1999,08/25/2025,RECV
4915,MMC0000880,PO-064746,6130,C=B1999,08/25/2025,RECV
4915,MMC0000880,PO-064746,6130,C=B1999,08/25/2025,RECV
4885,MMC0000880,PO-064746,6130,C=B1999,08/25/2025,RECV
5725,MMC0000880,PO-064746,6130,C=B1999,08/25/2025,RECV
5725,MMC0000880,PO-064746,6130,C=B1999,08/25/2025,RECV
5760,MMC0000880,PO-064746,6130,C=B1999,08/25/2025,RECV
5720,MMC0000880,PO-064746,6130,C=B1999,08/25/2025,RECV
7954,MMC0000741,PO-064748,6130,24T11306,08/25/2025,RECV
3350,MMC0000384,PO-064748,6130,24T11306,08/25/2025,RECV
3350,MMC0000384,PO-064748,6130,24T11306,08/25/2025,RECV
3640,MMC0000384,PO-064748,6130,24T11306,08/25/2025,RECV
3640,MMC0000384,PO-064748,6130,24T11306,08/25/2025,RECV
3855,MMF0005531,PO-064766,6130,841J07520,08/25/2025,T-00
4635,MMF0005537,PO-064774,6130,324831,08/25/2025,T-00
3865,MMF0005537,PO-064774,6130,324831,08/25/2025,T-00
3865,MMF0005537,PO-064774,6130,324831,08/25/2025,T-00
3865,MMF0005537,PO-064774,6130,324831,08/25/2025,T-00
1527,MMF0005525,PO-064792,6130,325335,08/25/2025,T-00
1527,MMF0005525,PO-064792,6130,325335,08/25/2025,T-00
4080,MMC0000670,PO-064792,6130,842M32810,08/25/2025,RECV
2710,MMC0000670,PO-064792,6130,842M32810,08/25/2025,RECV
3800,MMC0000639,PO-064829,6130,320002,08/25/2025,RECV
4635,MMF0005537,PO-064835,6130,324831,08/25/2025,S-00
3865,MMF0005537,PO-064835,6130,324831,08/25/2025,S-00
3865,MMF0005537,PO-064835,6130,324831,08/25/2025,S-00
3865,MMF0005537,PO-064835,6130,324831,08/25/2025,S-00
1594,MMF0005516,PO-064835,6130,541032,08/25/2025,S-00
3830,MMF0005516,PO-064835,6130,541032,08/25/2025,S-00
4030,MMF0005516,PO-064835,6130,541032,08/25/2025,S-00
8120,MMC0000404,PO-064835,6130,R03751,08/25/2025,RECV
8090,MMC0000404,PO-064835,6130,R03751,08/25/2025,RECV
8160,MMC0000404,PO-064835,6130,R03751,08/25/2025,RECV
8160,MMC0000404,PO-064835,6130,R03751,08/25/2025,RECV
2800,MMC0000404,PO-064835,6130,566316,08/25/2025,RECV
4380,MMC0000066,PO-064835,6130,F02068,08/25/2025,RECV
1500,MMC0000933,PO-064849,6130,565989,08/25/2025,RECV
1500,MMC0000933,PO-064849,6130,565989,08/25/2025,RECV
7000,MMC0000415,PO-064849,6130,R04616,08/25/2025,RECV
7200,MMC0000415,PO-064849,6130,R04616,08/25/2025,RECV
3560,MMC0000415,PO-064849,6130,R04616,08/25/2025,RECV
7000,MMC0000415,PO-064849,6130,R04616,08/25/2025,RECV
7200,MMC0000415,PO-064849,6130,R04616,08/25/2025,RECV
3560,MMC0000415,PO-064849,6130,R04616,08/25/2025,RECV
4590,MMC0000415,PO-064849,6130,F85281,08/25/2025,RECV
4590,MMC0000415,PO-064849,6130,F85281,08/25/2025,RECV
1340,MMC0000305,PO-064849,6130,843N61130,08/25/2025,RECV
4610,MMC0000007,PO-064850,6130,M05880,08/25/2025,RECV
4640,MMC0000007,PO-064850,6130,M05880,08/25/2025,RECV
4660,MMC0000007,PO-064850,6130,M05880,08/25/2025,RECV
4660,MMC0000007,PO-064850,6130,M05880,08/25/2025,RECV
4645,MMC0000007,PO-064850,6130,M05880,08/25/2025,RECV
4565,MMC0000007,PO-064850,6130,M05880,08/25/2025,RECV
4600,MMC0000007,PO-064850,6130,M05880,08/25/2025,RECV
4605,MMC0000007,PO-064850,6130,M05880,08/25/2025,RECV
4615,MMC0000007,PO-064850,6130,M05880,08/25/2025,RECV
3568,MMC0000449,PO-064852,6130,DD1D,08/25/2025,RECV
2965,MMF0005512,PO-064853,6130,325878,08/25/2025,S-00
2965,MMF0005512,PO-064853,6130,325878,08/25/2025,S-00
1925,MMF0005031,PO-064853,6130,7791K5,08/25/2025,S-00
500,GNEFOAM2,PO-064859,6130,NA,08/25/2025,RECV
500,GNEFOAM2,PO-064859,6130,NA,08/25/2025,RECV
500,GNEFOAM2,PO-064859,6130,NA,08/25/2025,RECV
500,GNEFOAM2,PO-064859,6130,NA,08/25/2025,RECV
500,GNEFOAM2,PO-064859,6130,NA,08/25/2025,RECV
500,GNEFOAM2,PO-064859,6130,NA,08/25/2025,RECV
500,GNEFOAM2,PO-064859,6130,NA,08/25/2025,RECV
500,GNEFOAM2,PO-064859,6130,NA,08/25/2025,RECV
500,GNEFOAM2,PO-064859,6130,NA,08/25/2025,RECV
500,GNEFOAM2,PO-064859,6130,NA,08/25/2025,RECV
1250,GENFOAM3,PO-064859,6130,NA,08/25/2025,RECV
1250,GENFOAM3,PO-064859,6130,NA,08/25/2025,RECV
1250,GENFOAM3,PO-064859,6130,NA,08/25/2025,RECV
1250,GENFOAM3,PO-064859,6130,NA,08/25/2025,RECV
400,GENFOAM1,PO-064859,6130,NA,08/25/2025,RECV
200,GENFOAM1,PO-064859,6130,NA,08/25/2025,RECV
400,GENFOAM1,PO-064859,6130,NA,08/25/2025,RECV
400,GENFOAM1,PO-064859,6130,NA,08/25/2025,RECV
400,GENFOAM1,PO-064859,6130,NA,08/25/2025,RECV
400,GENFOAM1,PO-064859,6130,NA,08/25/2025,RECV
400,GENFOAM1,PO-064859,6130,NA,08/25/2025,RECV
400,GENFOAM1,PO-064859,6130,NA,08/25/2025,RECV
400,GENFOAM1,PO-064859,6130,NA,08/25/2025,RECV
400,GENFOAM1,PO-064859,6130,NA,08/25/2025,RECV
400,GENFOAM1,PO-064859,6130,NA,08/25/2025,RECV
4424,MMF0005514,PO-064868,6130,323791,08/25/2025,T-00
781,MMF0005114,PO-064870,6130,1881M6,08/25/2025,S-00
4500,MMF0005531,PO-064893,6130,841J07520,08/25/2025,S-00
4500,MMF0005531,PO-064893,6130,841J07520,08/25/2025,S-00
1198,MMF0005506,PO-064893,6130,BC057323476,08/25/2025,T-00
4620,MMF0005012,PO-064893,6130,831M04450,08/25/2025,T-00
4620,MMF0005012,PO-064893,6130,831M04450,08/25/2025,T-00
3300,MMF0005012,PO-064893,6130,831M04450,08/25/2025,T-00
4620,MMF0005012,PO-064893,6130,831M04450,08/25/2025,T-00
4620,MMF0005012,PO-064893,6130,831M04450,08/25/2025,T-00
3300,MMF0005012,PO-064893,6130,831M04450,08/25/2025,T-00
1706,MMF0005010,PO-064893,6130,813M63790,08/25/2025,S-00
3063,MMF0005575,PO-064928,6130,D5170,08/25/2025,T-00
433,MMF0002007,PO-064980,6130,NA,08/25/2025,S-00
4000,MMC0000978,PO-065012,6130,R86960,08/25/2025,RECV
789,MMF0005801,PO-065038,6130,DE6R,08/25/2025,S-00
4494,MMF0005531,PO-066284,6604,327506,08/25/2025,T-00
4494,MMF0005531,PO-066284,6604,327506,08/25/2025,T-00
4494,MMF0005531,PO-066284,6604,327506,08/25/2025,T-00
7590,MMC0000743,PO-066903,6604,3309673,08/25/2025,RECV
7420,MMC0000743,PO-066903,6604,3309673,08/25/2025,RECV
3682,MMC0000659,PO-067737,6229,33606,08/25/2025,V-B0-30
9380,MMC0000657,PO-063713,6130,1739020,08/14/2025,V-F0-07
9340,MMC0000657,PO-063713,6130,1739020,08/14/2025,V-F0-06
9320,MMC0000657,PO-063713,6130,1739020,08/14/2025,V-F0-05
10220,MMC0000657,PO-063713,6130,1739020,08/14/2025,V-F0-05
2118,029-23801-055,PO-064632,6130,NOT PROVIDED,08/14/2025,RECV
3420,MMF0005510,PO-064373,6130,325878,08/13/2025,S-00
570,MMF0005510,PO-064373,6130,325878,08/13/2025,S-00
4290,MMC0000858,PO-064502,6130,325878,08/13/2025,RECV
4300,MMC0000858,PO-064502,6130,325878,08/13/2025,RECV
4310,MMC0000858,PO-064502,6130,325878,08/13/2025,RECV
3720,MMC0000633,PO-064553,6130,325878,08/13/2025,RECV
3720,MMC0000633,PO-064553,6130,325878,08/13/2025,RECV
1860,MMC0000633,PO-064553,6130,325878,08/13/2025,RECV
2160,MMC0000724,PO-064585,6130,12524220,08/13/2025,RECV
4070,MMC0000413,PO-064585,6130,F00043,08/13/2025,RECV
3710,MMC0000413,PO-064585,6130,AB3079,08/13/2025,RECV
1190,MMC0000724,PO-064586,6130,12524220,08/13/2025,RECV
2520,MMC0001117,PO-064668,6130,320002,08/13/2025,RECV
3990,MMF0005510,PO-064686,6130,325878,08/13/2025,S-00
3770,MMC0000658,PO-062200,6130,33523-30,08/12/2025,RECV
4080,MMC0000658,PO-062200,6130,33521-04/33521-31,08/12/2025,RECV
4111,MMC0000658,PO-062200,6130,33523-44/33523-36,08/12/2025,RECV
4122,MMC0000658,PO-062200,6130,33528-25,08/12/2025,RECV
4179,MMC0000658,PO-062200,6130,33523-36,08/12/2025,RECV
4179,MMC0000658,PO-062200,6130,33521-41/33521-19,08/12/2025,RECV
4199,MMC0000658,PO-062200,6130,33521-14/33521-16,08/12/2025,RECV
4215,MMC0000658,PO-062200,6130,33523-34/33528-29,08/12/2025,RECV
4249,MMC0000658,PO-062200,6130,33523-34/33521-45,08/12/2025,RECV
4277,MMC0000658,PO-062200,6130,33523-38,08/12/2025,RECV
4290,MMC0000658,PO-062200,6130,33523-30/33528-29,08/12/2025,RECV
4331,MMC0000658,PO-062200,6130,33521-45,08/12/2025,RECV
4374,MMC0000658,PO-062200,6130,33523-38/33528-29,08/12/2025,RECV
4379,MMC0000658,PO-062200,6130,33523-34,08/12/2025,RECV
6360,MMC0001030,PO-064511,6130,322297,08/12/2025,RECV
3650,MMC0000385,PO-064610,6130,NOT PROVIDED,08/12/2025,RECV
2410,MMC0000385,PO-064610,6130,NOT PROVIDED,08/12/2025,RECV
4520,MMF0005531,PO-064513,6130,841J07520,08/11/2025,T-00
4520,MMF0005531,PO-064513,6130,841J07520,08/11/2025,T-00
2299,MMF0005514,PO-064585,6130,311108,08/11/2025,T-00
7160,MMC0000472,PO-064585,6130,832L40170,08/11/2025,RECV
7180,MMC0000472,PO-064585,6130,832L40170,08/11/2025,RECV
6420,MMC0000472,PO-064585,6130,832L40170,08/11/2025,RECV
4950,MMC0000418,PO-064585,6130,F01922,08/11/2025,RECV
4780,MMC0000418,PO-064585,6130,F01488,08/11/2025,RECV
4750,MMC0000418,PO-064585,6130,F01488,08/11/2025,RECV
4700,MMC0000418,PO-064585,6130,F01488,08/11/2025,RECV
4790,MMC0000418,PO-064585,6130,F01488,08/11/2025,RECV
2480,MMC0000389,PO-064585,6130,833M65380,08/11/2025,RECV
1380,MMC0000389,PO-064585,6130,823M63090,08/11/2025,RECV
2230,MMC0000389,PO-064585,6130,821M08440,08/11/2025,RECV
5880,MMC0000791,PO-064586,6130,566316,08/11/2025,RECV
5880,MMC0000791,PO-064586,6130,566316,08/11/2025,RECV
5020,MMC0000791,PO-064586,6130,566316,08/11/2025,RECV
1130,MMC0000539,PO-064613,6130,N15088-2,08/11/2025,
50,MMF0005932,PO-064618,6130,R3=H15A,08/11/2025,RECV
6000,MMC0001108,PO-064621,6130,325332,08/11/2025,RECV
